,Unnamed: 0,District,Mandal,Village,Latitude,Longitude,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,Crop,ndvi,arvi,evi,gci,ndwi
4081,4324,Vizianagaram,Pusapatirega,Gumpam,18.09,83.59,Black,7.35,0.55,0.49,29.41,205,1228,540,34.02,0.68,3.06,35.44,2.34,20.64,Maize,0.1605104096709201,-0.0032102728731942215,0.335768474290531,0.7194029850746269,-0.2645444566410538
4082,4325,Vizianagaram,Pusapatirega,Gumpam,18.08,83.6,Sandy Loam,7.85,0.24,0.51,11.01,163,1849,457,15.5,0.56,1.67,32.94,3.32,24.14,Paddy,0.6176795580110497,0.4431703882518608,2.613981762917933,2.5750915750915753,-0.5628502802241794
4083,4326,Vizianagaram,Pusapatirega,Gumpam,18.09,83.6,Black,8.31,0.18,0.45,9.4,100,2087,286,8.81,0.54,1.31,5.18,1.04,11.82,Maize,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4084,4327,Vizianagaram,Pusapatirega,Gumpam,18.09,83.6,Black,8.23,0.23,0.68,5.11,162,1936,641,15.7,0.38,3.74,28.36,4.48,12.0,Paddy,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4085,4328,Vizianagaram,Pusapatirega,Gumpam,18.09,83.6,Sandy ,7.5,0.14,0.4,5.46,73,784,280,12.57,0.28,1.53,34.42,1.86,31.98,Paddy,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4086,4329,Vizianagaram,Pusapatirega,Gumpam,18.09,83.6,Sandy Loam,8.3,0.22,0.3,2.55,126,2417,288,6.83,0.34,1.41,5.76,1.26,11.72,Paddy,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4087,4330,Vizianagaram,Pusapatirega,Gumpam,18.09,83.6,Black,8.47,0.2,0.32,6.25,214,2310,526,6.36,0.52,1.66,2.72,1.4,8.26,Maize,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4088,4331,Vizianagaram,Pusapatirega,Gumpam,18.09,83.6,Black,8.32,0.2,0.61,27.81,59,1657,391,10.13,0.98,1.67,29.88,1.8,12.88,Maize,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4089,4332,Vizianagaram,Pusapatirega,Gumpam,18.09,83.6,Black,8.46,0.24,0.36,4.76,88,2117,692,10.84,0.34,2.05,24.54,2.96,16.12,Maize,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4090,4333,Vizianagaram,Pusapatirega,Gumpam,18.09,83.6,Sandy Loam,5.9,0.08,0.46,3.89,56,834,175,5.45,0.54,0.75,76.48,2.86,67.3,Paddy,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4091,4334,Vizianagaram,Pusapatirega,Gumpam,18.08,83.6,Black,8.3,0.19,0.36,5.92,111,2876,635,14.19,0.28,1.29,14.18,2.36,6.96,Paddy,0.6176795580110497,0.4431703882518608,2.613981762917933,2.5750915750915753,-0.5628502802241794
4092,4335,Vizianagaram,Pusapatirega,Gumpam,18.08,83.6,Black,8.35,0.23,0.45,13.93,75,1792,573,9.73,0.76,1.73,19.0,1.68,12.18,Paddy,0.6176795580110497,0.4431703882518608,2.613981762917933,2.5750915750915753,-0.5628502802241794
4093,4336,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.6,Red,7.08,0.13,0.3,23.82,95,692,150,4.71,0.76,0.42,12.32,0.74,25.24,Maize,0.7681542117771323,0.6269386020820055,3.0614607451062934,4.111450381679389,-0.6727454409193105
4094,4337,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.61,Red,6.77,0.16,0.33,11.53,61,778,148,6.08,0.72,0.63,12.88,0.98,30.82,Maize,0.744165435745938,0.5958936070928604,3.0854973052425283,3.99492385786802,-0.6663844199830652
4095,4338,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.6,Red,5.31,0.1,0.44,3.42,194,824,285,4.99,0.56,0.65,19.14,1.16,73.98,Ground Nut,0.7681542117771323,0.6269386020820055,3.0614607451062934,4.111450381679389,-0.6727454409193105
4096,4339,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.6,Red,7.81,0.13,0.48,18.2,205,1049,210,5.15,1.64,0.68,5.72,0.84,14.92,Maize,0.7681542117771323,0.6269386020820055,3.0614607451062934,4.111450381679389,-0.6727454409193105
4097,4340,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.61,Sandy Loam,7.52,0.12,0.31,9.94,95,774,146,5.18,0.98,0.43,10.02,0.94,18.84,Maize,0.2809131261889664,0.07011070110701106,0.5034090909090909,1.633637548891786,-0.44958736993182635
4098,4341,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.61,Red,6.62,0.19,0.24,8.81,87,614,115,12.65,0.94,0.33,11.66,1.0,33.4,Maize,0.2809131261889664,0.07011070110701106,0.5034090909090909,1.633637548891786,-0.44958736993182635
4099,4342,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.61,Sandy Loam,6.3,0.26,0.77,14.85,183,1519,332,8.14,0.64,1.27,37.14,2.82,55.28,Maize,0.744165435745938,0.5958936070928604,3.0854973052425283,3.99492385786802,-0.6663844199830652
4100,4343,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.61,Red,7.85,0.15,0.47,22.17,214,1044,186,8.7,1.48,0.82,8.14,1.26,23.16,Maize,0.2809131261889664,0.07011070110701106,0.5034090909090909,1.633637548891786,-0.44958736993182635
4101,4344,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.61,Red,7.23,0.19,0.38,13.19,177,786,170,9.77,1.56,0.62,5.72,0.78,21.74,Coconut,0.2809131261889664,0.07011070110701106,0.5034090909090909,1.633637548891786,-0.44958736993182635
4102,4345,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.6,Red,5.85,0.21,0.3,19.13,97,851,215,8.04,1.1,0.54,40.6,1.86,97.66,Maize,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4103,4346,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.6,Red,7.7,0.24,0.6,28.78,339,1376,281,8.49,1.94,0.85,13.24,1.68,21.52,Maize,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4104,4347,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.61,Red,6.51,0.2,0.33,8.15,237,404,94,9.8,0.96,0.31,14.22,0.66,41.9,Maize,0.2809131261889664,0.07011070110701106,0.5034090909090909,1.633637548891786,-0.44958736993182635
4105,4348,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.6,Red,5.5,0.11,0.24,4.07,118,369,98,7.03,0.56,0.26,20.82,0.78,64.2,Maize,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4106,4349,Vizianagaram,Pusapatirega,Kollayyavalasa,18.06,83.61,Red,6.15,0.1,0.27,3.45,106,447,79,6.52,0.64,0.33,13.56,0.76,35.92,Maize,0.2809131261889664,0.07011070110701106,0.5034090909090909,1.633637548891786,-0.44958736993182635
4107,4350,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.6,Red,7.22,0.13,0.45,5.23,162,1318,347,5.17,0.7,0.74,12.04,1.42,26.2,Maize,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4108,4351,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.6,Sandy ,7.75,0.25,0.53,13.34,133,1409,383,12.51,0.88,1.25,18.1,2.22,22.58,Maize,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4109,4352,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.6,Red,6.66,0.21,0.27,12.26,158,836,220,12.98,0.8,0.66,24.88,1.42,54.1,Maize,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4110,4353,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.6,Red,7.95,0.17,0.45,4.03,112,1243,293,7.51,0.86,0.75,7.36,0.88,22.58,Coconut,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4111,4354,Vizianagaram,Pusapatirega,Kollayyavalasa,18.07,83.6,Red,7.96,0.21,0.7,22.09,252,1581,372,9.14,2.0,1.32,7.64,1.28,16.66,Maize,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4112,4356,Vizianagaram,Pusapatirega,Konayyapalem,18.09,83.66,Red,7.25,0.16,0.31,12.66,130,627,217,10.04,1.3,0.5,10.2,1.04,45.6,Maize,0.4560053529608565,0.2744310575635877,1.7429667519181584,1.593563766388558,-0.44344941956882256
4113,4357,Vizianagaram,Pusapatirega,Konayyapalem,18.09,83.66,Sandy,8.66,0.14,0.14,6.92,46,430,154,4.91,0.36,0.58,6.14,0.46,14.68,Maize,0.4560053529608565,0.2744310575635877,1.7429667519181584,1.593563766388558,-0.44344941956882256
4114,4358,Vizianagaram,Pusapatirega,Konayyapalem,18.1,83.65,Black ,7.26,0.91,0.6,32.35,192,1323,493,43.14,0.98,1.66,30.88,2.5,24.46,Maize,0.24419155998103367,0.11933701657458563,1.739864864864865,0.4092373791621913,-0.1698617922425323
4115,4359,Vizianagaram,Pusapatirega,Konayyapalem,18.1,83.65,Black ,8.25,1.97,0.43,32.84,99,1069,551,45.78,0.74,2.2,39.74,2.46,10.08,Coconut,0.24419155998103367,0.11933701657458563,1.739864864864865,0.4092373791621913,-0.1698617922425323
4116,4360,Vizianagaram,Pusapatirega,Konayyapalem,18.09,83.65,Black ,7.61,2.61,0.75,13.02,237,1615,725,61.5,0.72,2.02,19.9,2.78,34.36,Banana,0.57543951718709,0.39525322369650534,2.3089071383449147,2.380630630630631,-0.5434447300771208
4117,4361,Vizianagaram,Pusapatirega,Konayyapalem,18.09,83.66,Black ,8.1,0.96,0.62,15.49,232,1881,730,60.25,0.44,2.82,33.56,2.8,23.38,Maize,0.4560053529608565,0.2744310575635877,1.7429667519181584,1.593563766388558,-0.44344941956882256
4118,4362,Vizianagaram,Pusapatirega,Konayyapalem,18.1,83.66,Sand,7.71,0.43,0.56,12.96,124,1159,445,30.5,0.78,1.58,34.24,2.92,29.24,Coconut,0.3236060448150078,0.1439406430338005,0.9236947791164658,1.2882882882882885,-0.3917808219178082
4119,4363,Vizianagaram,Pusapatirega,Konayyapalem,18.09,83.65,Red,7.64,0.3,0.44,30.33,255,842,303,15.2,1.16,1.14,7.84,1.44,43.44,Maize,0.57543951718709,0.39525322369650534,2.3089071383449147,2.380630630630631,-0.5434447300771208
4120,4364,Vizianagaram,Pusapatirega,Konayyapalem,18.1,83.66,Red,7.81,1.12,0.63,23.83,185,1759,576,38.83,0.62,1.55,41.66,3.24,25.82,Maize,0.3236060448150078,0.1439406430338005,0.9236947791164658,1.2882882882882885,-0.3917808219178082
4121,4365,Vizianagaram,Pusapatirega,Konayyapalem,18.08,83.64,Red,8.38,0.22,0.44,29.17,91,1201,459,7.22,1.24,1.42,17.7,1.76,34.12,Maize,0.6270121711817825,0.47787853805990654,13.510998307952622,2.2888888888888888,-0.533678756476684
4122,4366,Vizianagaram,Pusapatirega,Krishnapuram,18.09,83.64,Red,7.36,0.11,0.27,14.54,140,765,294,5.23,1.28,0.67,5.38,1.2,28.38,Coconut,0.36183590066016974,0.18276972624798712,1.1663964329144711,1.349240780911063,-0.4028497409326425
4123,4367,Vizianagaram,Pusapatirega,Krishnapuram,18.08,83.64,Red,8.4,0.21,0.4,11.88,65,1610,368,4.88,1.46,1.46,14.76,1.42,17.3,Banana,0.6270121711817825,0.47787853805990654,13.510998307952622,2.2888888888888888,-0.533678756476684
4124,4368,Vizianagaram,Pusapatirega,Krishnapuram,18.08,83.64,Red,7.92,0.16,0.29,16.13,106,1134,375,5.06,1.88,1.08,8.52,1.42,19.4,Maize,0.6270121711817825,0.47787853805990654,13.510998307952622,2.2888888888888888,-0.533678756476684
4125,4369,Vizianagaram,Pusapatirega,Krishnapuram,18.08,83.64,Red,7.95,0.09,0.15,5.16,65,517,158,2.78,0.74,0.5,8.24,1.04,31.84,Maize,0.6270121711817825,0.47787853805990654,13.510998307952622,2.2888888888888888,-0.533678756476684
4126,4370,Vizianagaram,Pusapatirega,Krishnapuram,18.08,83.64,Red,8.4,0.27,0.45,11.43,73,1475,465,8.08,0.34,2.46,19.12,1.24,25.4,Maize,0.6270121711817825,0.47787853805990654,13.510998307952622,2.2888888888888888,-0.533678756476684
4127,4371,Vizianagaram,Pusapatirega,Krishnapuram,18.09,83.63,Red,7.88,0.14,0.25,6.16,57,977,343,5.28,0.38,1,15.3,1.6,32.7,Maize,0.5712406839105656,0.4230088495575221,42.3051948051948,1.8444444444444446,-0.4797687861271676
4128,4372,Vizianagaram,Pusapatirega,Krishnapuram,18.09,83.64,Sandy Loam,8.9,0.33,0.26,7.57,46,812,230,9.38,0.38,1.73,16.58,1.9,21.98,Banana,0.36183590066016974,0.18276972624798712,1.1663964329144711,1.349240780911063,-0.4028497409326425
4129,4373,Vizianagaram,Pusapatirega,Krishnapuram,18.09,83.64,Sandy Loam,6.64,0.06,0.38,3.99,64,791,302,3.73,0.38,0.71,32.82,1.84,69.6,Paddy,0.36183590066016974,0.18276972624798712,1.1663964329144711,1.349240780911063,-0.4028497409326425
4130,4374,Vizianagaram,Pusapatirega,Palanki,18.07,83.59,Red,7.2,0.31,0.48,18.1,316,967,201,14.94,1.5,0.85,7.64,1.32,27.86,Coconut,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4131,4375,Vizianagaram,Pusapatirega,Palanki,18.07,83.59,Red,7.8,0.27,0.46,21.66,221,962,207,8.26,2.08,1.02,7.12,1.2,15.72,Maize,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4132,4376,Vizianagaram,Pusapatirega,Palanki,18.07,83.59,Red,8.0,0.15,0.51,14.94,149,1704,464,7.32,0.52,2.07,6.86,1.18,11.08,Maize,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4133,4377,Vizianagaram,Pusapatirega,Palanki,18.07,83.59,Red,7.8,0.19,0.49,14.08,194,1436,327,14.81,0.66,1.38,10.66,1.3,30.18,Coconut,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4134,4378,Vizianagaram,Pusapatirega,Palanki,18.07,83.59,Red,8.58,0.2,0.63,4.28,194,2007,580,7.64,0.6,2.7,10.38,1.58,12.7,Maize,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4135,4379,Vizianagaram,Pusapatirega,Palanki,18.09,83.6,Red,7.54,0.29,0.47,36.7,141,782,169,13.17,3.98,0.77,8.44,1.22,23.28,Maize,0.6281160604822231,0.47016011644832606,5.296347346657477,2.2980132450331126,-0.5346687211093991
4136,4380,Vizianagaram,Pusapatirega,Palanki,18.08,83.6,Red,7.88,0.18,0.41,18.07,155,863,222,7.35,2.18,0.84,8.82,1.02,26.94,Maize,0.6176795580110497,0.4431703882518608,2.613981762917933,2.5750915750915753,-0.5628502802241794
4137,4381,Vizianagaram,Pusapatirega,Palanki,18.07,83.6,Red,7.75,0.2,0.43,16.92,124,894,223,10.74,0.96,1.51,5.78,0.7,14.52,Maize,0.24725274725274726,0.05239495071762061,0.4793863854266539,0.9982394366197183,-0.33294186729301234
4138,4382,Vizianagaram,Pusapatirega,Palanki,18.07,83.59,Sandy,7.2,0.57,0.37,5.9,535,458,129,29.03,0.88,0.91,14.84,0.9,34.86,Maize,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4139,4383,Vizianagaram,Pusapatirega,Palanki,18.09,83.59,Red,7.12,0.31,0.49,7.77,190,1268,356,20.05,0.76,1.01,17.78,1.54,29.96,Paddy,0.1605104096709201,-0.0032102728731942215,0.335768474290531,0.7194029850746269,-0.2645444566410538
4140,4384,Vizianagaram,Pusapatirega,Pasupam,18.05,83.59,Red,8.22,0.22,0.26,3.66,79,977,221,10.47,0.3,1.04,8.7,0.72,6.38,Maize,0.5939253879168043,0.41063727839003356,2.1115023474178405,2.608370702541106,-0.5660071359065845
4141,4385,Vizianagaram,Pusapatirega,Pasupam,18.06,83.58,Sandy Loam,8.42,0.27,0.58,5.59,86,2489,814,17.12,0.46,2.25,13.22,2.62,10.56,Maize,0.24748858447488584,0.053417576105686385,0.48384217104088556,1.239344262295082,-0.3825910931174089
4142,4386,Vizianagaram,Pusapatirega,Pasupam,18.07,83.58,Red,7.57,0.2,0.5,18.15,106,1194,363,8.03,1.16,1.12,8.42,1.42,18.82,Maize,0.4180514825676116,0.2378920418177939,1.529201430274136,1.4177777777777778,-0.41482444733420026
4143,4387,Vizianagaram,Pusapatirega,Pasupam,18.07,83.59,Sandy Loam,7.68,0.24,0.34,4.9,67,640,196,17.43,0.26,1.64,24.98,1.84,16.38,Paddy,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4144,4388,Vizianagaram,Pusapatirega,Pasupam,18.08,83.59,Red,7.6,0.18,0.25,19.16,85,957,209,7.41,1.78,0.84,8.16,1.34,18.18,Coconut (Intercop Maize),0.6798991808443604,0.517797816801139,3.127536231884058,2.84149855907781,-0.5869047619047619
4145,4389,Vizianagaram,Pusapatirega,Pasupam,18.07,83.59,Red,8.41,0.29,0.31,48.53,232,2256,451,19.11,1.94,1.99,26.46,2.22,18.38,Sesamum,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4146,4390,Vizianagaram,Pusapatirega,Pasupam,18.07,83.59,Red,8.44,0.19,0.36,5.6,74,2524,496,12.21,0.64,1.48,15.16,2.92,18.6,Sesamum,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4147,4391,Vizianagaram,Pusapatirega,Pasupam,18.07,83.59,Sandy Loam ,5.2,0.21,0.63,8.42,79,3104,621,16.37,0.42,1.67,22.94,3.24,8.74,Paddy,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4148,4392,Vizianagaram,Pusapatirega,Pasupam,18.06,83.59,Cashewnut,6.55,0.12,0.39,2.86,129,1066,203,7.6,0.38,0.74,13.12,1.12,36.72,Red,0.6238081479341231,0.44513104623907945,2.2875609239245605,2.6164736164736166,-0.5667688876498467
4149,4393,Vizianagaram,Pusapatirega,Pasupam,18.06,83.59,Sandy Loam ,8.02,0.21,0.53,19.44,141,2018,428,12.57,0.78,1.37,4.44,0.98,13.64,Banana,0.6238081479341231,0.44513104623907945,2.2875609239245605,2.6164736164736166,-0.5667688876498467
4150,4394,Vizianagaram,Pusapatirega,Pasupam,18.06,83.58,Black,8.35,0.17,0.66,12.83,130,2141,776,13.58,1.06,2.29,13.48,2.5,12.8,Maize,0.24748858447488584,0.053417576105686385,0.48384217104088556,1.239344262295082,-0.3825910931174089
4151,4395,Vizianagaram,Pusapatirega,Pasupam,18.07,83.59,Red,6.3,0.06,0.36,4.39,129,1008,215,6.1,0.7,1.05,34.04,2.1,70.76,Cashew Raina,0.5344827586206896,0.34923424554356014,1.965653896961691,2.3322932917316694,-0.5383507382066979
4152,4396,Vizianagaram,Pusapatirega,Pathivada,18.07,83.63,Red,7.62,0.18,0.39,18.8,103,877,263,6.96,0.48,1.37,18.1,1.66,28.34,Paddy,0.46924428822495606,0.2650577976069763,1.191078066914498,2.0585365853658537,-0.5072115384615384
4153,4397,Vizianagaram,Pusapatirega,Pathivada,18.07,83.63,Red,8.14,0.53,0.46,19.88,270,1096,276,34.25,1.0,1.28,8.26,0.96,24.84,Maize,0.46924428822495606,0.2650577976069763,1.191078066914498,2.0585365853658537,-0.5072115384615384
4154,4398,Vizianagaram,Pusapatirega,Pathivada,18.08,83.62,Sandy Loam,8.0,0.59,0.81,23.78,726,1938,340,24.15,2.0,2.1,8.74,1.32,42.54,Maize,0.7721998579209093,0.6368440921102303,3.75,4.211699164345404,-0.6780269058295965
4155,4399,Vizianagaram,Pusapatirega,Pathivada,18.07,83.64,Red,7.05,0.35,0.21,7.37,135,287,80,23.36,1.36,0.43,7.76,0.38,89.6,Coconut,0.36645962732919257,0.16754680748919829,0.8773617914625613,1.5972222222222223,-0.444015444015444
4156,4400,Vizianagaram,Pusapatirega,Pathivada,18.06,83.63,Red,7.27,0.2,0.31,24.08,142,631,143,8.44,2.2,0.56,14.4,1.34,36.48,Maize,0.42847000354987574,0.25925925925925924,2.1469228032728567,1.4066985645933014,-0.41292134831460675
4157,4401,Vizianagaram,Pusapatirega,Pathivada,18.05,83.62,Red,8.13,0.19,0.29,4.56,109,958,165,8.58,0.36,0.91,5.92,0.9,26.44,Maize,0.29855612482533767,0.09739286784537009,0.6081593927893738,1.3233333333333333,-0.3981945837512538
4158,4402,Vizianagaram,Pusapatirega,Pathivada,18.07,83.63,Red,7.55,0.41,0.59,24.44,116,1544,444,48.9,5.48,1.99,49.42,2.88,33.64,Maize,0.46924428822495606,0.2650577976069763,1.191078066914498,2.0585365853658537,-0.5072115384615384
4159,4403,Vizianagaram,Pusapatirega,Pathivada,18.07,83.63,Red,8.25,0.78,0.22,14.57,132,830,317,24.35,1.78,1.25,4.24,1.08,15.18,Maize,0.46924428822495606,0.2650577976069763,1.191078066914498,2.0585365853658537,-0.5072115384615384
4160,4404,Vizianagaram,Pusapatirega,Pathivada,18.06,83.62,Sandy Loam,8.5,0.26,0.27,11.88,138,1860,225,10.89,0.7,0.82,4.06,0.7,14.9,Coconut,0.6018140589569161,0.44200826183666986,5.278440731901353,2.0606585788561524,-0.5074690567648314
4161,4405,Vizianagaram,Pusapatirega,Pathivada,18.07,83.63,Red,7.14,0.31,0.31,23.14,82,550,121,12.91,0.92,0.51,9.8,0.96,57.5,Coconut,0.46924428822495606,0.2650577976069763,1.191078066914498,2.0585365853658537,-0.5072115384615384
4162,4406,Vizianagaram,Pusapatirega,Pathivada,18.07,83.62,Black,8.26,0.68,0.98,19.37,348,3078,688,41.55,0.98,2.48,39.16,4.42,23.78,Maize,0.4596375617792422,0.28050452426652045,1.8768920282542887,1.609720176730486,-0.4459404324765402
4163,4407,Vizianagaram,Pusapatirega,Pathivada,18.07,83.62,Red,6.75,0.12,0.16,3.79,103,242,61,7.42,0.58,0.27,5.88,0.64,29.48,Coconut,0.4596375617792422,0.28050452426652045,1.8768920282542887,1.609720176730486,-0.4459404324765402
4164,4408,Vizianagaram,Pusapatirega,Pathivada,18.07,83.63,Sandy Loam,6.33,0.35,0.53,47.13,161,932,269,45.26,1.42,2.08,69.3,3.2,92.0,Maize,0.46924428822495606,0.2650577976069763,1.191078066914498,2.0585365853658537,-0.5072115384615384
4165,4409,Vizianagaram,Pusapatirega,Pathivada,18.07,83.61,Red,7.95,0.2,0.35,16.96,213,810,144,8.58,1.78,0.97,6.98,1.44,23.74,Coconut,0.744165435745938,0.5958936070928604,3.0854973052425283,3.99492385786802,-0.6663844199830652
4166,4410,Vizianagaram,Pusapatirega,Pathivada,18.06,83.63,Sandy,7.55,0.54,0.36,76.97,660,970,307,25.07,4.9,1.08,9.56,1.48,52.5,Maize,0.42847000354987574,0.25925925925925924,2.1469228032728567,1.4066985645933014,-0.41292134831460675
4167,4411,Vizianagaram,Pusapatirega,Pathivada,18.06,83.62,Sandy Loam,7.27,0.12,0.19,12.18,106,580,128,5.03,0.86,0.25,6.3,0.72,27.0,Maize,0.6018140589569161,0.44200826183666986,5.278440731901353,2.0606585788561524,-0.5074690567648314
4168,4412,Vizianagaram,Pusapatirega,Pathivada,18.07,83.62,Black,8.31,0.33,0.59,24.21,191,1323,445,19.12,1.18,1.98,13.22,1.88,21.86,Maize,0.4596375617792422,0.28050452426652045,1.8768920282542887,1.609720176730486,-0.4459404324765402
4169,4413,Vizianagaram,Pusapatirega,Pathivada,18.07,83.64,Red,8.36,0.2,0.24,33.77,58,651,154,6.98,0.68,1.06,3.44,0.38,17.16,Maize,0.36645962732919257,0.16754680748919829,0.8773617914625613,1.5972222222222223,-0.444015444015444
4170,4414,Vizianagaram,Pusapatirega,Pathivada,18.06,83.62,Sandy Loam,8.1,0.28,0.41,35.53,193,1493,281,11.47,1.9,1.11,3.8,1.06,19.66,Mc,0.6018140589569161,0.44200826183666986,5.278440731901353,2.0606585788561524,-0.5074690567648314
4171,4415,Vizianagaram,Pusapatirega,Pathivada,18.07,83.62,Red,7.82,0.45,0.72,25.43,244,1416,306,27.99,1.98,1.36,8.58,1.54,31.72,Coconut,0.4596375617792422,0.28050452426652045,1.8768920282542887,1.609720176730486,-0.4459404324765402
4172,4416,Vizianagaram,Pusapatirega,Pathivada,18.07,83.62,Red,7.87,0.23,0.35,13.55,186,1072,455,11.61,0.88,1.11,6.08,1.18,31.82,Maize,0.4596375617792422,0.28050452426652045,1.8768920282542887,1.609720176730486,-0.4459404324765402
4173,4417,Vizianagaram,Pusapatirega,Pathivada,18.06,83.62,Red,5.6,0.08,0.46,2.95,70,366,132,10.54,0.92,0.49,15.66,1.44,150.92,Maize,0.6018140589569161,0.44200826183666986,5.278440731901353,2.0606585788561524,-0.5074690567648314
4174,4418,Vizianagaram,Pusapatirega,Pusapatirega,18.09,83.57,Red,6.86,0.22,0.55,28.66,94,851,180,10.66,1.36,0.83,14.08,1.06,23.84,Banana,0.5765388333870448,0.4082413870749831,3.4900507218103782,2.06900878293601,-0.5084798026518655
4175,4419,Vizianagaram,Pusapatirega,Pusapatirega,18.09,83.57,Sandy Loam,7.05,0.38,0.66,31.73,123,1498,449,20.25,2.52,1.13,15.44,1.96,34.48,Coconut,0.5765388333870448,0.4082413870749831,3.4900507218103782,2.06900878293601,-0.5084798026518655
4176,4420,Vizianagaram,Pusapatirega,Pusapatirega,18.1,83.57,Black,8.5,0.46,0.59,8.72,202,2676,772,28.03,0.52,2.85,18.8,2.82,9.22,Maize,0.15811088295687886,0.026128266033254157,0.4972018941024537,0.6175908221797324,-0.23593864134404674
4177,4421,Vizianagaram,Pusapatirega,Pusapatirega,18.11,83.56,Black,7.85,0.28,0.52,9.94,102,1685,427,11.21,1.62,1.2,4.9,1.24,7.08,Coconut,0.5997470755611761,0.4270196877121521,2.86296408089345,2.4562841530054644,-0.5511955855303495
4178,4422,Vizianagaram,Pusapatirega,Pusapatirega,18.1,83.56,Sandy Loam,7.76,0.42,0.66,29.85,243,1976,579,19.26,3.88,2.09,6.46,2.44,30.78,Maize,0.15542802486848398,0.0050704225352112674,0.37159844500343014,0.6525307797537621,-0.24600309437854564
4179,4423,Vizianagaram,Pusapatirega,Pusapatirega,18.09,83.56,Black,7.31,0.36,0.6,39.64,163,1753,397,27.98,1.28,1.68,50.42,2.84,8.46,Maize,0.750210970464135,0.6055305680493087,3.3314596215102115,3.949880668257757,-0.6638588046530285
4180,4424,Vizianagaram,Pusapatirega,Pusapatirega,18.1,83.57,Sandy Loam,8.2,0.17,0.61,21.92,166,1932,543,9.64,1.76,2.19,5.48,2.04,9.4,Paddy,0.15811088295687886,0.026128266033254157,0.4972018941024537,0.6175908221797324,-0.23593864134404674
4181,4425,Vizianagaram,Pusapatirega,Pusapatirega,18.1,83.56,Black,7.15,2.3,0.72,47.06,240,2142,663,222.74,2.36,2.28,83.6,4.0,35.52,Paddy,0.15542802486848398,0.0050704225352112674,0.37159844500343014,0.6525307797537621,-0.24600309437854564
