,Latitude,Longitude,District,Mandal,Village,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,NDVI,ARVI,EVI,GCI,NDWI,Crop
3679,17.97,82.41,Visakhapatnam,Chintapalli,Sanivaram,Black,6.1,0.05,0.76,4.7,116.0,677.0,150.0,1.65,0.9,0.41,79.54,2.62,86.2,0.0516418548329653,0.0284607931792074,0.4042636117059257,0.1395074889504883,-0.0652054221221362,Rajma/Maize
3680,17.98,82.41,Visakhapatnam,Chintapalli,Sanivaram,Black,6.06,0.03,0.64,5.76,103.0,572.0,123.0,1.72,0.86,0.32,91.08,2.74,53.16,0.0523620675336356,0.0300663027466964,0.4104653528156248,0.138155626000608,-0.0646143921053241,Rajma/Maize
3681,17.98,82.41,Visakhapatnam,Chintapalli,Sanivaram,Black,6.28,0.03,1.22,2.46,116.0,1397.0,159.0,2.1,0.56,0.73,24.92,2.28,82.84,0.0523620675336356,0.0300663027466964,0.4104653528156248,0.138155626000608,-0.0646143921053241,Rajma/Maize
3682,17.97,82.4,Visakhapatnam,Chintapalli,Sanivaram,Black,6.16,0.02,1.05,2.44,102.0,784.0,122.0,1.77,0.4,0.53,18.78,2.52,58.66,0.0761860173326943,0.0449981043140879,0.4467612060290707,0.1894614026412322,-0.0865333375654293,Rajma/Maize
3683,17.97,82.4,Visakhapatnam,Chintapalli,Sanivaram,Black,5.98,0.03,0.66,2.92,209.0,744.0,128.0,2.52,0.52,0.6,20.78,3.52,68.86,0.0761860173326943,0.0449981043140879,0.4467612060290707,0.1894614026412322,-0.0865333375654293,Rajma/Maize
3684,17.97,82.41,Visakhapatnam,Chintapalli,Sanivaram,Red,5.87,0.06,0.9,2.35,209.0,742.0,321.0,1.17,0.44,0.61,32.6,1.74,86.8,0.0516418548329653,0.0284607931792074,0.4042636117059257,0.1395074889504883,-0.0652054221221362,Rajma/Maize
3685,17.98,82.41,Visakhapatnam,Chintapalli,Sanivaram,Black,5.85,0.04,1.78,10.4,124.0,1068.0,289.0,1.37,3.88,0.3,302.06,7.48,88.36,0.0523620675336356,0.0300663027466964,0.4104653528156248,0.138155626000608,-0.0646143921053241,Rajma/Maize
3686,17.97,82.42,Visakhapatnam,Chintapalli,Sanivaram,Black Sandy,6.11,0.04,0.62,4.91,83.0,586.0,149.0,10.41,0.66,1.27,62.58,2.98,30.42,0.0509461674493141,0.0292374696058465,0.3888969246489049,0.1372706554103167,-0.0642270809561848,Rajma/Maize
3687,17.97,82.4,Visakhapatnam,Chintapalli,Sanivaram,Black,6.42,0.27,2.33,6.4,244.0,1749.0,188.0,3.62,2.86,0.7,71.34,2.84,155.12,0.0761860173326943,0.0449981043140879,0.4467612060290707,0.1894614026412322,-0.0865333375654293,Rajma/Maize
3688,17.98,82.4,Visakhapatnam,Chintapalli,Sanivaram,Black Sandy,5.99,0.06,1.09,3.0,127.0,964.0,148.0,3.85,0.7,0.4,26.78,4.16,107.66,0.0558295004048537,0.0284419185629455,0.3961028022148971,0.1512001609496633,-0.0702864213634657,Rajma/Maize
3689,17.99,82.42,Visakhapatnam,Chintapalli,Sanivaram,Black,5.32,0.05,1.19,14.85,134.0,553.0,125.0,3.14,3.12,0.6,226.02,5.66,45.28,0.0593344719737929,0.0372906693312152,0.4092373630576498,0.1455891177740631,-0.0678550783875639,Rajma/Maize
3690,17.98,82.41,Visakhapatnam,Chintapalli,Sanivaram,Black Sandy,5.83,0.05,1.15,5.72,93.0,418.0,191.0,2.4,1.22,0.29,90.7,3.26,4.42,0.0523620675336356,0.0300663027466964,0.4104653528156248,0.138155626000608,-0.0646143921053241,Rajma/Maize
3691,17.84,82.59,Visakhapatnam,Chintapalli,Sanivaram,Black,5.42,0.04,1.55,3.29,75.0,526.0,109.0,4.28,2.68,0.56,354.7,4.5,70.62,0.4959149610126344,0.3605452029236222,0.819305098299751,1.526335660957833,-0.432839016959391,Rajma/Maize
3692,17.87,82.49,Visakhapatnam,Chintapalli,Tajangi,Black,5.48,0.04,0.76,6.33,112.0,598.0,130.0,1.5,0.66,0.34,69.7,3.12,74.94,0.0799638094745252,0.0406271653299052,0.4447243411161633,0.2121914801136986,-0.0959191290723137,Paddy/Maize/G.N
3693,17.87,82.49,Visakhapatnam,Chintapalli,Tajangi,Red,5.7,0.09,0.77,3.28,133.0,796.0,227.0,4.4,0.76,0.79,25.68,1.72,102.74,0.0799638094745252,0.0406271653299052,0.4447243411161633,0.2121914801136986,-0.0959191290723137,Paddy/Maize/G.N
3694,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,5.9,0.03,0.87,3.35,177.0,626.0,158.0,2.47,0.46,0.56,30.36,2.3,105.4,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3695,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,6.42,0.07,0.91,7.28,383.0,842.0,161.0,3.92,0.86,0.72,17.78,1.06,69.66,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3696,17.88,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,6.47,0.06,1.01,7.06,292.0,858.0,150.0,4.13,0.9,0.77,20.9,1.22,74.1,0.0540760125044606,0.02685916169895,0.4032013569438531,0.1502819288899473,-0.0698894069986107,Paddy/Maize/G.N
3697,17.87,82.49,Visakhapatnam,Chintapalli,Tajangi,Red,6.3,0.07,0.95,6.74,278.0,839.0,148.0,4.23,0.82,0.74,23.14,1.08,63.08,0.0799638094745252,0.0406271653299052,0.4447243411161633,0.2121914801136986,-0.0959191290723137,Paddy/Maize/G.N
3698,17.88,82.49,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.8,0.02,0.99,2.78,86.0,613.0,177.0,1.82,0.28,0.62,15.86,1.3,71.34,0.0761942280617608,0.0451203198266177,0.4266491205960461,0.1838100475233071,-0.0841694302724583,Paddy/Maize/G.N
3699,17.88,82.49,Visakhapatnam,Chintapalli,Tajangi,Red,5.66,0.04,1.09,2.91,102.0,668.0,197.0,2.25,0.38,0.71,20.78,1.62,87.14,0.0761942280617608,0.0451203198266177,0.4266491205960461,0.1838100475233071,-0.0841694302724583,Paddy/Maize/G.N
3700,17.88,82.49,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.41,0.06,0.82,3.81,146.0,481.0,124.0,2.72,0.68,0.51,35.6,1.92,101.3,0.0761942280617608,0.0451203198266177,0.4266491205960461,0.1838100475233071,-0.0841694302724583,Paddy/Maize/G.N
3701,17.88,82.48,Visakhapatnam,Chintapalli,Tajangi,Red,5.44,0.07,0.77,3.62,150.0,454.0,117.0,3.43,0.52,0.48,23.6,1.46,78.7,0.0656044847337085,0.0375096301408333,0.4233084160076108,0.1660225488805997,-0.0766485782737581,Paddy/Maize/G.N
3702,17.88,82.48,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.56,0.05,0.77,3.69,154.0,478.0,122.0,3.24,0.58,0.58,22.66,1.6,68.36,0.0656044847337085,0.0375096301408333,0.4233084160076108,0.1660225488805997,-0.0766485782737581,Paddy/Maize/G.N
3703,17.88,82.49,Visakhapatnam,Chintapalli,Tajangi,Black,5.4,0.05,1.06,4.23,176.0,611.0,114.0,3.05,1.5,0.69,45.66,2.92,138.36,0.0761942280617608,0.0451203198266177,0.4266491205960461,0.1838100475233071,-0.0841694302724583,Paddy/Maize/G.N
3704,17.95,82.5,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.34,0.05,1.03,3.82,153.0,591.0,112.0,2.47,1.32,0.48,42.92,2.64,126.26,0.0852257392931264,0.0531501306151718,0.4311069141345855,0.2072838901025318,-0.0939090304749622,Paddy/Maize/G.N
3705,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Black Sandy,5.45,0.04,1.0,3.6,162.0,566.0,108.0,2.66,1.26,0.48,40.0,2.46,129.5,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3706,17.87,82.49,Visakhapatnam,Chintapalli,Tajangi,Red,6.15,0.07,0.86,12.77,292.0,792.0,174.0,6.06,0.88,0.59,21.98,2.18,108.28,0.0799638094745252,0.0406271653299052,0.4447243411161633,0.2121914801136986,-0.0959191290723137,Paddy/Maize/G.N
3707,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,5.53,0.1,0.88,10.61,295.0,761.0,165.0,3.47,0.72,0.55,19.34,2.02,104.74,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3708,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,5.61,0.1,0.93,8.18,265.0,779.0,164.0,3.2,0.66,0.58,20.04,2.0,109.48,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3709,17.87,82.49,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.65,0.07,0.75,4.48,127.0,610.0,93.0,2.56,1.58,0.4,32.86,2.66,81.06,0.0799638094745252,0.0406271653299052,0.4447243411161633,0.2121914801136986,-0.0959191290723137,Paddy/Maize/G.N
3710,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,5.87,0.05,0.79,4.26,158.0,619.0,93.0,2.87,1.46,0.46,30.56,2.38,87.44,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3711,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,5.65,0.06,0.74,4.13,129.0,552.0,87.0,2.13,1.3,0.41,28.36,2.28,85.5,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3712,17.87,82.49,Visakhapatnam,Chintapalli,Tajangi,Red,5.73,0.07,0.78,4.27,214.0,540.0,110.0,3.61,0.96,0.45,28.2,2.3,106.88,0.0799638094745252,0.0406271653299052,0.4447243411161633,0.2121914801136986,-0.0959191290723137,Paddy/Maize/G.N
3713,17.88,82.49,Visakhapatnam,Chintapalli,Tajangi,Black Sandy,6.96,0.19,0.82,6.91,300.0,1263.0,228.0,6.04,1.64,1.13,16.98,1.76,74.74,0.0761942280617608,0.0451203198266177,0.4266491205960461,0.1838100475233071,-0.0841694302724583,Paddy/Maize/G.N
3714,17.88,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,6.12,0.05,1.14,2.85,146.0,779.0,115.0,4.4,0.82,0.69,24.16,1.92,85.3,0.0540760125044606,0.02685916169895,0.4032013569438531,0.1502819288899473,-0.0698894069986107,Paddy/Maize/G.N
3715,17.89,82.49,Visakhapatnam,Chintapalli,Tajangi,Red,5.45,0.04,0.76,3.35,148.0,462.0,93.0,2.88,0.92,0.42,37.12,2.42,120.78,0.0617758465105108,0.032020597245702,0.3780459086168031,0.1641862773826845,-0.0758651318967088,Paddy/Maize/G.N
3716,17.89,82.49,Visakhapatnam,Chintapalli,Tajangi,Red,5.42,0.04,0.72,3.31,139.0,462.0,94.0,2.99,0.94,0.49,34.94,2.36,117.5,0.0617758465105108,0.032020597245702,0.3780459086168031,0.1641862773826845,-0.0758651318967088,Paddy/Maize/G.N
3717,17.89,82.48,Visakhapatnam,Chintapalli,Tajangi,Red,5.6,0.09,0.77,22.56,80.0,480.0,95.0,7.36,0.3,0.58,14.68,0.78,40.16,0.2567203170126515,0.1839863566589293,0.6992369355465025,0.5679892145251653,-0.2211805296192373,Paddy/Maize/G.N
3718,17.83,82.51,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.65,0.08,0.87,16.97,105.0,526.0,103.0,6.09,0.4,0.6,17.0,0.88,40.84,0.1810117893727714,0.1227307512695568,0.5446226183559989,0.4047832022933859,-0.1683241973361064,Paddy/Maize/G.N
3719,17.84,82.5,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.7,0.03,0.8,3.4,112.0,439.0,95.0,2.83,0.44,0.54,19.6,0.94,48.44,0.1391995059485342,0.0889958855577777,0.4617739000461656,0.3134575956673791,-0.1354931234764879,Paddy/Maize/G.N
3720,17.85,82.49,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.74,0.06,0.68,17.89,85.0,425.0,97.0,6.39,0.16,0.48,9.02,0.6,30.14,0.1038062747250931,0.0601108503175048,0.4546023404556851,0.2529559738831539,-0.1122773710696013,Paddy/Maize/G.N
3721,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,5.77,0.14,0.86,23.27,112.0,569.0,123.0,7.75,0.32,0.99,13.16,0.78,40.4,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3722,17.83,82.5,Visakhapatnam,Chintapalli,Tajangi,Red,5.94,0.03,0.97,3.51,151.0,654.0,159.0,2.65,0.64,0.66,33.7,2.44,107.7,0.1709467253775568,0.1114631280676394,0.48595753733294,0.390696551940342,-0.1634237317250673,Paddy/Maize/G.N
3723,17.85,82.5,Visakhapatnam,Chintapalli,Tajangi,Black Sandy,5.48,0.05,0.81,6.97,112.0,591.0,130.0,2.11,0.72,0.44,60.94,3.2,72.88,0.1213502330003942,0.0724551800631596,0.4812325394040071,0.2962497063508853,-0.1290145864935892,Paddy/Maize/G.N
3724,17.87,82.5,Visakhapatnam,Chintapalli,Tajangi,Red Sandy,5.55,0.04,0.84,6.45,112.0,633.0,137.0,1.75,0.74,0.43,61.88,3.46,75.34,0.0911293073620286,0.0555620785040864,0.4789132718728822,0.2229140309113415,-0.1002800953215235,Paddy/Maize/G.N
3725,17.87,82.42,Visakhapatnam,Chintapalli,Vangasari,Black Sandy,6.61,0.18,1.07,40.23,162.0,1579.0,140.0,6.96,3.94,0.97,27.38,2.38,67.1,0.0612178706197685,0.0450591697760045,0.3529508460985204,0.143150158739167,-0.0667942739128384,Maize
3726,17.86,82.4,Visakhapatnam,Chintapalli,Vangasari,Red Sandy,4.88,0.11,0.65,7.61,111.0,664.0,142.0,2.63,1.58,0.61,146.12,4.46,93.3,0.0710762337355796,0.0482630682381659,0.3869260726851377,0.1700096281177014,-0.0783451031344825,Paddy
3727,17.86,82.41,Visakhapatnam,Chintapalli,Vangasari,Red Sandy,5.67,0.12,0.67,26.88,164.0,625.0,109.0,5.96,2.2,0.57,53.2,2.36,73.88,0.0503992807697327,0.0306639041493364,0.3419159519140912,0.1316695114719506,-0.061768257585591,Groundnut
3728,17.86,82.41,Visakhapatnam,Chintapalli,Vangasari,Red Sandy,6.5,0.23,1.11,59.8,419.0,1177.0,193.0,11.5,4.12,1.05,34.3,2.86,60.66,0.0503992807697327,0.0306639041493364,0.3419159519140912,0.1316695114719506,-0.061768257585591,Turmeric
3729,17.85,82.41,Visakhapatnam,Chintapalli,Vangasari,Red Sandy,6.34,0.1,0.8,8.97,259.0,797.0,156.0,4.97,2.0,0.63,25.34,2.34,110.96,0.0484346922559745,0.0248069069432276,0.3670123747364604,0.1393532324052919,-0.065138019423102,Ragi
3730,17.85,82.42,Visakhapatnam,Chintapalli,Vangasari,Black,5.63,0.06,0.95,7.06,146.0,1977.0,505.0,5.55,1.0,0.68,86.6,5.16,179.66,0.0541031997631998,0.0284416506986579,0.3719367957697499,0.1517315005566226,-0.0705160009589355,Paddy
3731,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.23,0.17,0.29,25.65,74.0,1404.0,451.0,8.89,1.14,0.83,86.92,2.6,53.88,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3732,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.47,0.16,0.66,40.87,142.0,1577.0,592.0,8.5,1.74,0.83,145.42,4.14,33.96,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3733,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.35,0.17,0.74,13.83,274.0,2424.0,624.0,14.4,0.64,0.41,31.2,2.52,59.38,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3734,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.12,0.14,0.29,43.07,83.0,1369.0,468.0,13.06,1.34,0.78,182.04,3.98,26.6,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3735,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,7.01,0.2,0.7,55.18,142.0,1526.0,404.0,8.78,2.3,0.73,46.18,2.36,31.38,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3736,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.56,0.15,0.63,68.35,116.0,1687.0,456.0,15.54,2.08,1.08,168.2,4.26,23.68,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3737,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,7.75,0.09,0.8,4.84,93.0,3469.0,629.0,2.9,0.42,0.48,7.44,1.3,17.9,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3738,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.42,0.1,0.17,45.45,118.0,1118.0,329.0,12.45,2.02,0.73,121.04,3.16,34.2,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3739,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black Sandy,6.92,0.08,0.52,16.88,80.0,698.0,263.0,28.81,1.78,0.83,8.9,1.52,22.5,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3740,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,8.1,0.24,0.19,6.76,98.0,1953.0,865.0,14.95,0.4,1.42,16.32,1.32,9.54,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3741,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.18,0.23,0.22,42.66,103.0,1354.0,328.0,12.77,1.5,0.83,142.46,3.58,20.82,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3742,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.85,0.16,0.76,31.22,87.0,2027.0,564.0,7.8,1.58,0.9,60.24,3.06,23.26,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3743,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Red,7.55,0.12,0.63,71.56,207.0,1782.0,583.0,4.29,4.26,0.88,27.04,2.34,21.9,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3744,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,6.98,0.08,0.29,13.16,173.0,1599.0,416.0,7.39,0.7,0.46,15.98,1.16,27.5,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3745,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,8.45,0.17,0.66,23.87,155.0,2228.0,507.0,10.01,1.04,1.24,9.4,1.56,19.2,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3746,17.97,83.37,Visakhapatnam,Padmanabham,Revidi,Black,7.5,0.1,0.7,70.35,187.0,1612.0,521.0,3.78,4.1,0.78,28.88,2.26,24.38,0.3942622580803744,0.2420875846262624,0.4703769407776745,1.304461274690396,-0.3947576219705024,Paddy/Maize
3747,18.75,83.31,Vizianagaram,Parvathipuram,Challam Valasa,Black,8.46,0.24,0.19,2.41,134.0,1340.0,300.0,22.99,0.26,0.25,13.79,1.39,6.48,0.6043387764813707,0.4557054518594557,0.6352627265632472,2.279320247374091,-0.5326360533013964,Blackgram
3748,18.76,83.31,Vizianagaram,Parvathipuram,Challam Valasa,Sandy,4.85,0.03,0.11,4.51,36.0,74.0,20.0,1.61,0.22,0.13,26.18,0.56,27.57,0.4913632320513106,0.3358570522365098,0.6025914257789579,1.612586808000244,-0.4463800854360356,Sandy
3749,18.75,83.31,Vizianagaram,Parvathipuram,Challam Valasa,Black,6.15,0.15,0.65,4.51,114.0,799.0,120.0,21.11,0.47,0.31,61.89,2.58,17.93,0.6043387764813707,0.4557054518594557,0.6352627265632472,2.279320247374091,-0.5326360533013964,Paddy
3750,18.76,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Black,5.62,0.09,0.7,6.49,87.0,1066.0,135.0,13.03,0.41,0.38,110.16,3.16,16.98,0.5048091842473433,0.3621278994577065,0.7471467577454648,1.5996308008991922,-0.4443874634308614,Paddy
3751,18.75,83.32,Vizianagaram,Parvathipuram,Challam Valasa,Black,6.86,0.3,0.89,25.21,433.0,1899.0,297.0,28.37,1.44,0.7,84.45,4.05,47.29,0.6786057329014323,0.5441066693661332,0.8406332008953388,2.7613777413107443,-0.5799535116385396,Blackgram
3752,18.75,83.32,Vizianagaram,Parvathipuram,Challam Valasa,Black,7.05,0.15,0.67,5.61,114.0,1677.0,247.0,13.59,0.62,0.4,60.7,3.58,48.27,0.6786057329014323,0.5441066693661332,0.8406332008953388,2.7613777413107443,-0.5799535116385396,Blackgram
3753,18.75,83.32,Vizianagaram,Parvathipuram,Challam Valasa,Black,6.62,0.13,0.73,8.11,458.0,1867.0,304.0,7.35,0.77,0.67,42.25,3.24,48.86,0.6786057329014323,0.5441066693661332,0.8406332008953388,2.7613777413107443,-0.5799535116385396,Paddy
3754,18.75,83.32,Vizianagaram,Parvathipuram,Challam Valasa,Black,5.91,0.11,0.64,7.77,111.0,1677.0,286.0,18.45,0.8,0.61,115.05,4.9,37.28,0.6786057329014323,0.5441066693661332,0.8406332008953388,2.7613777413107443,-0.5799535116385396,Paddy
3755,18.75,83.31,Vizianagaram,Parvathipuram,Challam Valasa,Black,7.05,0.14,0.56,4.21,63.0,1430.0,175.0,20.89,0.55,0.39,51.68,2.52,47.42,0.6043387764813707,0.4557054518594557,0.6352627265632472,2.279320247374091,-0.5326360533013964,Paddy
3756,18.75,83.31,Vizianagaram,Parvathipuram,Challam Valasa,Black,6.7,0.12,0.47,5.38,124.0,1788.0,210.0,11.96,0.39,0.3,33.92,2.67,43.1,0.6043387764813707,0.4557054518594557,0.6352627265632472,2.279320247374091,-0.5326360533013964,Sesumum
3757,18.75,83.32,Vizianagaram,Parvathipuram,Challam Valasa,Sandy,4.9,0.18,0.41,6.81,89.0,576.0,97.0,3.48,1.05,0.32,116.65,4.16,44.14,0.6786057329014323,0.5441066693661332,0.8406332008953388,2.7613777413107443,-0.5799535116385396,Paddy
3758,18.76,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Sandy,5.32,0.09,0.74,5.73,128.0,912.0,152.0,12.35,0.64,0.55,108.65,4.39,26.45,0.5048091842473433,0.3621278994577065,0.7471467577454648,1.5996308008991922,-0.4443874634308614,Paddy
3759,18.75,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Sandy,5.15,0.04,0.5,3.5,47.0,430.0,49.0,3.28,0.56,0.25,82.9,2.35,23.72,0.7659296644472248,0.6428037749632859,0.9612641930964392,3.5693476351313103,-0.6408915135079648,Paddy
3760,18.75,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Red,5.76,0.03,0.49,1.62,119.0,697.0,142.0,1.9,0.41,0.3,18.62,0.93,37.26,0.7659296644472248,0.6428037749632859,0.9612641930964392,3.5693476351313103,-0.6408915135079648,Paddy
3761,18.75,83.31,Vizianagaram,Parvathipuram,Challam Valasa,Sandy,5.1,0.05,0.61,8.56,53.0,702.0,114.0,2.57,1.34,0.29,194.59,3.95,40.53,0.6043387764813707,0.4557054518594557,0.6352627265632472,2.279320247374091,-0.5326360533013964,Paddy
3762,18.75,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Red,6.13,0.05,0.46,2.13,139.0,1337.0,221.0,2.72,0.39,0.39,32.06,2.36,59.91,0.7659296644472248,0.6428037749632859,0.9612641930964392,3.5693476351313103,-0.6408915135079648,Paddy
3763,18.75,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Sandy,7.18,0.09,0.55,4.66,84.0,1531.0,207.0,7.6,0.49,0.32,34.48,2.13,38.47,0.7659296644472248,0.6428037749632859,0.9612641930964392,3.5693476351313103,-0.6408915135079648,Paddy
3764,18.76,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Sandy,5.32,0.04,0.44,4.77,106.0,787.0,304.0,1.35,0.62,0.24,76.25,2.34,65.8,0.5048091842473433,0.3621278994577065,0.7471467577454648,1.5996308008991922,-0.4443874634308614,Paddy
3765,18.75,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Black,5.38,0.13,0.67,4.15,50.0,832.0,238.0,5.58,0.53,0.51,90.21,3.57,63.51,0.7659296644472248,0.6428037749632859,0.9612641930964392,3.5693476351313103,-0.6408915135079648,Paddy
3766,18.75,83.3,Vizianagaram,Parvathipuram,Challam Valasa,Sandy,5.7,0.16,0.69,5.64,124.0,1439.0,157.0,14.38,1.12,0.52,100.15,3.41,77.48,0.7659296644472248,0.6428037749632859,0.9612641930964392,3.5693476351313103,-0.6408915135079648,Paddy
3767,18.76,83.33,Vizianagaram,Parvathipuram,D.Mulaga,Sandy Loam,6.56,0.06,0.19,2.32,64.0,1688.0,247.0,2.34,0.33,0.14,22.7,1.09,33.55,0.5118266699055942,0.3916274402497407,0.505093046687617,1.459896424979176,-0.4219480139461003,Paddy
3768,18.76,83.33,Vizianagaram,Parvathipuram,D.Mulaga,Sandy Loam,5.12,0.09,0.44,10.15,158.0,1598.0,366.0,4.95,0.64,0.23,135.31,2.88,8.51,0.5118266699055942,0.3916274402497407,0.505093046687617,1.459896424979176,-0.4219480139461003,Paddy
3769,18.76,83.33,Vizianagaram,Parvathipuram,D.Mulaga,Sandy Loam,6.48,0.42,0.86,10.11,64.0,1099.0,166.0,30.63,1.32,0.56,83.59,4.17,39.13,0.5118266699055942,0.3916274402497407,0.505093046687617,1.459896424979176,-0.4219480139461003,Paddy
3770,18.76,83.33,Vizianagaram,Parvathipuram,D.Mulaga,Sandy Loam,5.22,0.13,0.34,5.37,58.0,1010.0,151.0,2.96,0.47,0.27,63.37,2.68,42.47,0.5118266699055942,0.3916274402497407,0.505093046687617,1.459896424979176,-0.4219480139461003,Paddy
3771,18.76,83.33,Vizianagaram,Parvathipuram,D.Mulaga,Sandy Loam,6.5,0.22,0.58,30.47,267.0,836.0,143.0,15.59,1.28,0.51,128.36,3.17,38.62,0.5118266699055942,0.3916274402497407,0.505093046687617,1.459896424979176,-0.4219480139461003,Paddy
3772,18.76,83.33,Vizianagaram,Parvathipuram,D.Mulaga,Sandy Loam,7.35,0.23,0.53,6.11,75.0,1374.0,129.0,21.87,0.68,0.37,32.83,2.17,15.13,0.5118266699055942,0.3916274402497407,0.505093046687617,1.459896424979176,-0.4219480139461003,Paddy
3773,18.76,83.33,Vizianagaram,Parvathipuram,D.Mulaga,Sandy Loam,5.3,0.12,0.38,5.5,109.0,631.0,127.0,5.5,0.39,0.28,81.44,3.08,11.11,0.5118266699055942,0.3916274402497407,0.505093046687617,1.459896424979176,-0.4219480139461003,Blackgram
3774,18.75,83.33,Vizianagaram,Parvathipuram,D.Mulaga,Black,6.17,0.1,0.47,5.61,65.0,1374.0,270.0,4.14,0.38,0.33,81.9,2.69,21.11,0.3197845027011038,0.182695086817598,0.2963594902486927,0.9838037912649776,-0.3297146394629038,Blackgram
